M_eV,dt_s,visibility
0.1,1.0717048298967093e-13,8.487700577650855e-08
0.1,1.1094628943275241e-13,4.782541706003455e-08
0.1,1.1485512424239393e-13,2.6408889771639775e-08
0.1,1.1890167424419897e-13,1.4280879116566658e-08
0.1,1.2309079138896017e-13,7.557062726193493e-09
0.1,1.2742749857031322e-13,3.910326135769042e-09
0.1,1.3191699564735743e-13,1.976931913905767e-09
0.1,1.3656466567946068e-13,9.757398508281568e-10
0.1,1.4137608138073612e-13,4.697559381165569e-10
0.1,1.4635701180190797e-13,2.2040719771755157e-10
0.1,1.5151342924760515e-13,1.0069327519547974e-10
0.1,1.5685151643735508e-13,4.474952395191469e-11
0.1,1.6237767391887177e-13,1.932712769967129e-11
0.1,1.6809852774253655e-13,8.104009914854536e-12
0.1,1.740209374062485e-13,3.2955944744723212e-12
0.1,1.8015200408020238e-13,1.2983751094932776e-12
0.1,1.8649907912142943e-13,4.950102135877799e-13
0.1,1.9306977288832455e-13,1.8242046700218202e-13
0.1,1.9987196386572526e-13,6.490207192502147e-14
0.1,2.0691380811147902e-13,2.226542605973126e-14
0.1,2.142037490358383e-13,7.35586592547332e-15
0.1,2.2175052752539295e-13,2.337169520031869e-15
0.1,2.295631924236905e-13,7.131866184719099e-16
0.1,2.3765111138110775e-13,2.087154672607927e-16
0.1,2.4602398208697776e-13,5.849310785075084e-17
0.1,2.5469184389745403e-13,1.5674401493254643e-17
0.1,2.6366508987303554e-13,4.009846062530311e-18
0.1,2.7295447924020014e-13,9.776986008401937e-19
0.1,2.8257115029208324e-13,2.2682343937245663e-19
0.1,2.9252663374366474e-13,4.998223893446546e-20
0.1,3.0283286655749455e-13,1.0442409161819698e-20
0.1,3.135022062565112e-13,2.0645602894052324e-21
0.1,3.245474457411326e-13,3.8552470146272535e-22
0.1,3.359818286283788e-13,6.785795996702654e-23
0.1,3.478190651314134e-13,1.1234887443386833e-23
0.1,3.60073348498562e-13,1.7459005645638346e-24
0.1,3.727593720314938e-13,2.540877105526137e-25
0.1,3.858923467029899e-13,3.455075606442738e-26
0.1,3.9948801939541784e-13,4.379274790125164e-27
0.1,4.135626917817697e-13,5.161096571970985e-28
0.1,4.2813323987193956e-13,5.641095152140884e-29
0.1,4.432171342476086e-13,5.703136827987952e-30
0.1,4.58832461010084e-13,5.318629583898127e-31
0.1,4.749979434661422e-13,4.5623216990650183e-32
0.1,4.917329645779005e-13,3.589164515111882e-33
0.1,5.090575902036687e-13,2.581654743055558e-34
0.1,5.269925931575656e-13,1.6925039216145388e-35
0.1,5.455594781168514e-13,1.0080197300468965e-36
0.1,5.647805074067546e-13,5.435597864503902e-38
0.1,5.846787276937577e-13,2.6445020181564265e-39
0.1,6.052779976193355e-13,1.1566036732360943e-40
0.1,6.266030164072656e-13,4.5304321911355e-42
0.1,6.486793534788508e-13,1.5831497985982754e-43
0.1,6.715334791115135e-13,4.915697614623501e-45
0.1,6.951927961775591e-13,1.3505821832322854e-46
0.1,7.196856730011528e-13,3.269322855806186e-48
0.1,7.450414773728917e-13,6.941571929943538e-50
0.1,7.712906117627992e-13,1.2868119501676778e-51
0.1,7.984645497739078e-13,2.0727786365491457e-53
0.1,8.265958738801796e-13,2.8868320697825288e-55
0.1,8.557183144940019e-13,3.458559988607792e-57
0.1,8.858667904100832e-13,3.545441499030804e-59
0.1,9.17077450674293e-13,3.092868144697938e-61
0.1,9.49387717927582e-13,2.282965649342597e-63
0.1,9.82836333277001e-13,1.4175163047898817e-65
0.1,1.0174634027476084e-12,7.358702242259531e-68
0.1,1.053310445370938e-12,3.1737989615316366e-70
0.1,1.0904204429677527e-12,1.1298651988202369e-72
0.1,1.1288378916846882e-12,3.2976684367488553e-75
0.1,1.1686088553466497e-12,7.835760352418422e-78
0.1,1.2097810206889038e-12,1.5048828368563575e-80
0.1,1.2524037545350691e-12,2.318538701490372e-83
0.1,1.296528162989669e-12,2.8434401895431205e-86
0.1,1.342207152716012e-12,2.7536015725663457e-89
0.1,1.3894954943731361e-12,2.0881973495311548e-92
0.1,1.438449888287666e-12,1.2294596323029736e-95
0.1,1.4891290324394055e-12,5.570014857190047e-99
0.1,1.5415936928422733e-12,1.923926073660596e-102
0.1,1.595906776404731e-12,5.018335547869299e-106
0.1,1.6521334063573684e-12,9.787536854482615e-110
0.1,1.7103410003378378e-12,1.4128018067159703e-113
0.1,1.7705993512268944e-12,1.4934070256803399e-117
0.1,1.8329807108324375e-12,1.1433969073121875e-121
0.1,1.8975598765218505e-12,6.269061202276729e-126
0.1,1.9644142809066263e-12,2.4326834615244735e-130
0.1,2.03362408468667e-12,6.600201782416017e-135
0.1,2.1052722727657024e-12,1.2363513816536715e-139
0.1,2.1794447537529877e-12,1.5782339723086376e-144
0.1,2.256230462970635e-12,1.3544955528018882e-149
0.1,2.335721469090121e-12,7.707006549795669e-155
0.1,2.418013084525718e-12,2.865543582220789e-160
0.1,2.50320397971732e-12,6.858530658845692e-166
0.1,2.5913963014396625e-12,1.0404427445733038e-171
0.1,2.6826957952797276e-12,9.844442556358654e-178
0.1,2.777211932429355e-12,5.713824551248673e-184
0.1,2.875058040944877e-12,1.9996224708401522e-190
0.1,2.976351441631313e-12,4.144894820134658e-197
0.1,3.0812135887140083e-12,4.995854183226066e-204
0.1,3.1897702154663248e-12,3.435110613972075e-211
0.1,3.3021514849681755e-12,1.3210466330999795e-218
0.1,3.418492146175927e-12,2.7838841396572828e-226
0.1,3.5389316954909847e-12,3.1472819158664253e-234
0.1,3.6636145440207235e-12,1.8674252883251843e-242
0.1,3.792690190732238e-12,5.684729985578806e-251
0.1,3.9263134017068395e-12,8.672091484360678e-260
0.1,4.0646443957096275e-12,6.470142980380474e-269
0.1,4.207849036297398e-12,2.3021631006220055e-278
0.1,4.356099030694617e-12,3.805932464003375e-288
0.1,4.509572135676135e-12,2.8455110998953626e-298
0.1,4.6684523707037945e-12,9.356036987856185e-309
0.1,4.832930238571752e-12,1.31426e-319
0.1,5.003202953825999e-12,0.0
0.1,5.179474679231202e-12,0.0
0.1,5.361956770568806e-12,0.0
0.1,5.550868030059811e-12,0.0
0.1,5.746434968715973e-12,0.0
0.1,5.948892077934331e-12,0.0
0.1,6.1584821106602544e-12,0.0
0.1,6.375456372456493e-12,0.0
0.1,6.600075022827101e-12,0.0
0.1,6.8326073871574055e-12,0.0
0.1,7.073332279644439e-12,0.0
0.1,7.322538337604526e-12,0.0
0.1,7.580524367559246e-12,0.0
0.1,7.847599703514622e-12,0.0
0.1,8.124084577862974e-12,0.0
0.1,8.410310505352605e-12,0.0
0.1,8.706620680585117e-12,0.0
0.1,9.01337038951742e-12,0.0
0.1,9.330927435461683e-12,0.0
0.1,9.659672580093842e-12,0.0
0.1,1e-11,0.0
0.1,1.0352317759307378e-11,0.0
0.1,1.0717048298967094e-11,0.0
0.1,1.109462894327524e-11,0.0
0.1,1.1485512424239345e-11,0.0
0.1,1.1890167424419899e-11,0.0
0.1,1.2309079138896017e-11,0.0
0.1,1.2742749857031321e-11,0.0
0.1,1.3191699564735743e-11,0.0
0.1,1.3656466567946068e-11,0.0
0.1,1.4137608138073614e-11,0.0
0.1,1.46357011801908e-11,0.0
0.1,1.5151342924760515e-11,0.0
0.1,1.568515164373551e-11,0.0
0.1,1.6237767391887175e-11,0.0
0.1,1.680985277425365e-11,0.0
0.1,1.740209374062485e-11,0.0
0.1,1.8015200408020238e-11,0.0
0.1,1.8649907912142944e-11,0.0
0.1,1.9306977288832457e-11,0.0
0.1,1.9987196386572526e-11,0.0
0.1,2.06913808111479e-11,0.0
0.1,2.1420374903583833e-11,0.0
0.1,2.2175052752539296e-11,0.0
0.1,2.295631924236905e-11,0.0
0.1,2.3765111138110777e-11,0.0
0.1,2.4602398208697774e-11,0.0
0.1,2.5469184389745398e-11,0.0
0.1,2.6366508987303553e-11,0.0
0.1,2.7295447924020018e-11,0.0
0.1,2.825711502920833e-11,0.0
0.1,2.925266337436636e-11,0.0
0.1,3.0283286655749455e-11,0.0
0.1,3.135022062565112e-11,0.0
0.1,3.2454744574113254e-11,0.0
0.1,3.359818286283788e-11,0.0
0.1,3.478190651314119e-11,0.0
0.1,3.60073348498562e-11,0.0
0.1,3.727593720314938e-11,0.0
0.1,3.858923467029899e-11,0.0
0.1,3.9948801939541784e-11,0.0
0.1,4.1356269178176977e-11,0.0
0.1,4.281332398719396e-11,0.0
0.1,4.432171342476086e-11,0.0
0.1,4.58832461010084e-11,0.0
0.1,4.749979434661422e-11,0.0
0.1,4.9173296457790055e-11,0.0
0.1,5.0905759020366863e-11,0.0
0.1,5.269925931575656e-11,0.0
0.1,5.4555947811685145e-11,0.0
0.1,5.647805074067546e-11,0.0
0.1,5.846787276937578e-11,0.0
0.1,6.052779976193355e-11,0.0
0.1,6.266030164072656e-11,0.0
0.1,6.486793534788508e-11,0.0
0.1,6.715334791115134e-11,0.0
0.1,6.95192796177559e-11,0.0
0.1,7.196856730011528e-11,0.0
0.1,7.450414773728916e-11,0.0
0.1,7.712906117627992e-11,0.0
0.1,7.984645497739078e-11,0.0
0.1,8.265958738801797e-11,0.0
0.1,8.55718314494002e-11,0.0
0.1,8.858667904100796e-11,0.0
0.1,9.17077450674293e-11,0.0
0.1,9.49387717927582e-11,0.0
0.1,9.82836333277001e-11,0.0
0.1,1.0174634027476084e-10,0.0
0.1,1.0533104453709338e-10,0.0
0.1,1.0904204429677526e-10,0.0
0.1,1.1288378916846884e-10,0.0
0.1,1.1686088553466498e-10,0.0
0.1,1.2097810206889038e-10,0.0
0.1,1.2524037545350693e-10,0.0
0.1,1.296528162989669e-10,0.0
0.1,1.342207152716012e-10,0.0
0.1,1.389495494373136e-10,0.0
0.1,1.4384498882876658e-10,0.0
0.1,1.4891290324394056e-10,0.0
0.1,1.5415936928422733e-10,0.0
0.1,1.5959067764047309e-10,0.0
0.1,1.6521334063573685e-10,0.0
0.1,1.710341000337838e-10,0.0
0.1,1.7705993512268945e-10,0.0
0.1,1.8329807108324374e-10,0.0
0.1,1.8975598765218504e-10,0.0
0.1,1.9644142809066266e-10,0.0
0.1,2.0336240846866702e-10,0.0
0.1,2.1052722727657027e-10,0.0
0.1,2.1794447537529878e-10,0.0
0.1,2.2562304629706352e-10,0.0
0.1,2.3357214690901213e-10,0.0
0.1,2.418013084525718e-10,0.0
0.1,2.50320397971732e-10,0.0
0.1,2.5913963014396624e-10,0.0
0.1,2.682695795279716e-10,0.0
0.1,2.777211932429355e-10,0.0
0.1,2.875058040944877e-10,0.0
0.1,2.976351441631313e-10,0.0
0.1,3.0812135887140085e-10,0.0
0.1,3.1897702154663117e-10,0.0
0.1,3.302151484968176e-10,0.0
0.1,3.4184921461759273e-10,0.0
0.1,3.5389316954909843e-10,0.0
0.1,3.663614544020723e-10,0.0
0.1,3.792690190732238e-10,0.0
0.1,3.9263134017068395e-10,0.0
0.1,4.0646443957096276e-10,0.0
0.1,4.2078490362973985e-10,0.0
0.1,4.356099030694617e-10,0.0
0.1,4.5095721356761353e-10,0.0
0.1,4.668452370703795e-10,0.0
0.1,4.832930238571753e-10,0.0
0.1,5.003202953825998e-10,0.0
0.1,5.179474679231202e-10,0.0
0.1,5.361956770568805e-10,0.0
0.1,5.550868030059811e-10,0.0
0.1,5.746434968715973e-10,0.0
0.1,5.948892077934331e-10,0.0
0.1,6.158482110660254e-10,0.0
0.1,6.375456372456493e-10,0.0
0.1,6.600075022827103e-10,0.0
0.1,6.832607387157405e-10,0.0
0.1,7.073332279644439e-10,0.0
0.1,7.322538337604525e-10,0.0
0.1,7.580524367559246e-10,0.0
0.1,7.847599703514623e-10,0.0
0.1,8.12408457786294e-10,0.0
0.1,8.410310505352605e-10,0.0
0.1,8.706620680585118e-10,0.0
0.1,9.013370389517421e-10,0.0
0.1,9.330927435461683e-10,0.0
0.1,9.659672580093803e-10,0.0
0.1,9.999999999999999e-10,0.0
0.3,1e-15,0.6339531428842329
0.3,1.0352317759307377e-15,0.6238544559483026
0.3,1.0717048298967093e-15,0.613569413018615
0.3,1.109462894327524e-15,0.6031006033968965
0.3,1.148551242423939e-15,0.5924510920216295
0.3,1.1890167424419899e-15,0.5816244411999616
0.3,1.2309079138896017e-15,0.5706247318730284
0.3,1.2742749857031322e-15,0.5594565842371562
0.3,1.3191699564735743e-15,0.5481251775279918
0.3,1.3656466567946124e-15,0.5366362687590521
0.3,1.4137608138073612e-15,0.5249962101906672
0.3,1.4635701180190798e-15,0.513211965290114
0.3,1.5151342924760514e-15,0.5012911229289773
0.3,1.5685151643735446e-15,0.4892419095498482
0.3,1.6237767391887241e-15,0.4770731990215836
0.3,1.6809852774253653e-15,0.464794519890876
0.3,1.740209374062485e-15,0.4524160597281422
0.3,1.801520040802024e-15,0.4399486662582318
0.3,1.8649907912142942e-15,0.4274038449614464
0.3,1.9306977288832534e-15,0.41479375282846936
0.3,1.9987196386572526e-15,0.4021311879544219
0.3,2.06913808111479e-15,0.38942957466286365
0.3,2.142037490358383e-15,0.3767029438607887
0.3,2.2175052752539293e-15,0.3639659083408431
0.3,2.2956319242369047e-15,0.3512336327678199
0.3,2.3765111138110776e-15,0.3385217981133265
0.3,2.4602398208697775e-15,0.32584656033589804
0.3,2.5469184389745402e-15,0.31322450314409983
0.3,2.6366508987303554e-15,0.3006725847277848
0.3,2.729544792402002e-15,0.28820807839772306
0.3,2.8257115029208325e-15,0.2758485071366511
0.3,2.9252663374366475e-15,0.26361157213528386
0.3,3.0283286655749454e-15,0.2515150754648935
0.3,3.135022062565112e-15,0.23957683712345088
0.3,3.2454744574113256e-15,0.22781460678438137
0.3,3.3598182862837876e-15,0.21624597067512433
0.3,3.478190651314134e-15,0.20488825411582257
0.3,3.6007334849856204e-15,0.19375842035534271
0.3,3.727593720314937e-15,0.18287296645101156
0.3,3.858923467029899e-15,0.17224781704795053
0.3,3.994880193954179e-15,0.16189821702176702
0.3,4.1356269178177144e-15,0.15183862405210866
0.3,4.2813323987193956e-15,0.14208260229157868
0.3,4.4321713424760854e-15,0.1326427183819375
0.3,4.58832461010084e-15,0.12353044114416846
0.3,4.749979434661403e-15,0.11475604632782088
0.3,4.917329645779025e-15,0.10632852784471851
0.3,5.0905759020366865e-15,0.09825551692946774
0.3,5.2699259315756565e-15,0.09054321066112149
0.3,5.455594781168514e-15,0.08319631124411613
0.3,5.647805074067546e-15,0.07621797737966744
0.3,5.846787276937601e-15,0.06960978895942257
0.3,6.052779976193355e-15,0.06337172618002372
0.3,6.266030164072656e-15,0.057502164009957564
0.3,6.486793534788508e-15,0.05199788273923758
0.3,6.715334791115135e-15,0.04685409510961282
0.3,6.9519279617755915e-15,0.042064490260993584
0.3,7.196856730011528e-15,0.03762129444256702
0.3,7.450414773728916e-15,0.03351534812993826
0.3,7.712906117627992e-15,0.029736198869040213
0.3,7.984645497739078e-15,0.026272208841187174
0.3,8.265958738801795e-15,0.023110675820086548
0.3,8.557183144940018e-15,0.02023796588038021
0.3,8.858667904100832e-15,0.0176396559282928
0.3,9.17077450674293e-15,0.015300683868391013
0.3,9.49387717927582e-15,0.013205504006291561
0.3,9.82836333277001e-15,0.011338245124689977
0.3,1.0174634027476085e-14,0.009682868567600214
0.3,1.0533104453709382e-14,0.008223323631860508
0.3,1.0904204429677526e-14,0.006943697600473359
0.3,1.1288378916846882e-14,0.00582835786152673
0.3,1.1686088553466497e-14,0.004862083738867695
0.3,1.2097810206889037e-14,0.004030185913084627
0.3,1.2524037545350744e-14,0.0033186116273851668
0.3,1.2965281629896689e-14,0.0027140342434276332
0.3,1.3422071527160119e-14,0.0022039261251956205
0.3,1.389495494373136e-14,0.0017766142704431355
0.3,1.438449888287666e-14,0.0014213185632542783
0.3,1.4891290324394118e-14,0.0011281729710265235
0.3,1.5415936928422733e-14,0.0008882304377073445
0.3,1.595906776404731e-14,0.000693452616098805
0.3,1.6521334063573683e-14,0.0005366859207749071
0.3,1.7103410003378378e-14,0.0004116256573279924
0.3,1.7705993512268942e-14,0.0003127701840760584
0.3,1.8329807108324375e-14,0.00023536718348359767
0.3,1.8975598765218503e-14,0.00017535416080825857
0.3,1.9644142809066266e-14,0.0001292952493603786
0.3,2.0336240846866703e-14,9.431629157641603e-05
0.3,2.1052722727657026e-14,6.803999257624762e-05
0.3,2.179444753752988e-14,4.852272042962866e-05
0.3,2.256230462970635e-14,3.41942692848902e-05
0.3,2.3357214690901213e-14,2.3801622990756603e-05
0.3,2.418013084525718e-14,1.6357472940736347e-05
0.3,2.5032039797173203e-14,1.1093968605073732e-05
0.3,2.5913963014396626e-14,7.4219247295849485e-06
0.3,2.6826957952797274e-14,4.895485108981641e-06
0.3,2.777211932429355e-14,3.1820559167261615e-06
0.3,2.8750580409448774e-14,2.0371754800309825e-06
0.3,2.976351441631313e-14,1.283882873079505e-06
0.3,3.0812135887140085e-14,7.960828950854721e-07
0.3,3.189770215466325e-14,4.853759144754346e-07
0.3,3.302151484968175e-14,2.9082219263646767e-07
0.3,3.4184921461759273e-14,1.711352740700901e-07
0.3,3.5389316954909845e-14,9.884121365416579e-08
0.3,3.663614544020723e-14,5.599345902223952e-08
0.3,3.7926901907322537e-14,3.109147281589331e-08
0.3,3.926313401706839e-14,1.6910004202194565e-08
0.3,4.064644395709628e-14,9.001759720302264e-09
0.3,4.207849036297398e-14,4.686666846852448e-09
0.3,4.356099030694617e-14,2.3845906257053143e-09
0.3,4.5095721356761535e-14,1.1847447926932575e-09
0.3,4.6684523707037945e-14,5.742919886090268e-10
0.3,4.8329302385717516e-14,2.713692246683208e-10
0.3,5.003202953825999e-14,1.2488720445054378e-10
0.3,5.179474679231202e-14,5.5924316316798765e-11
0.3,5.3619567705688055e-14,2.4343916404576037e-11
0.3,5.550868030059811e-14,1.0290918397816543e-11
0.3,5.746434968715974e-14,4.220300550198613e-12
0.3,5.94889207793433e-14,1.6772354273180792e-12
0.3,6.158482110660253e-14,6.452463588220286e-13
0.3,6.375456372456494e-14,2.4001619411212476e-13
0.3,6.600075022827101e-14,8.622317433836396e-14
0.3,6.832607387157405e-14,2.98774026417385e-14
0.3,7.073332279644438e-14,9.973443903310377e-15
0.3,7.322538337604526e-14,3.2030196190915835e-15
0.3,7.580524367559246e-14,9.883134878057045e-16
0.3,7.847599703514622e-14,2.925756748163909e-16
0.3,8.124084577862974e-14,8.297670802003959e-17
0.3,8.410310505352605e-14,2.2510879798212188e-17
0.3,8.706620680585118e-14,5.832673827367627e-18
0.3,9.01337038951742e-14,1.4410485168333797e-18
0.3,9.330927435461682e-14,3.3891997444948086e-19
0.3,9.659672580093842e-14,7.574774122726784e-20
0.3,1e-13,1.6058904817172412e-20
0.3,1.0352317759307377e-13,3.2235034750080745e-21
0.3,1.0717048298967093e-13,6.114629558778682e-22
0.3,1.1094628943275241e-13,1.0938966640303222e-22
0.3,1.1485512424239393e-13,1.8418337705449666e-23
0.3,1.1890167424419897e-13,2.9124925892404682e-24
0.3,1.2309079138896017e-13,4.315777843314345e-25
0.3,1.2742749857031322e-13,5.979143023644345e-26
0.3,1.3191699564735743e-13,7.726363511072781e-27
0.3,1.3656466567946068e-13,9.289709385698354e-28
0.3,1.4137608138073612e-13,1.03661344163651e-28
0.3,1.4635701180190797e-13,1.0707234610693627e-29
0.3,1.5151342924760515e-13,1.0209427782225975e-30
0.3,1.5685151643735508e-13,8.961181195729297e-32
0.3,1.6237767391887177e-13,7.21941401982536e-33
0.3,1.6809852774253655e-13,5.3223066233513365e-34
0.3,1.740209374062485e-13,3.579326354119216e-35
0.3,1.8015200408020238e-13,2.1887720978905044e-36
0.3,1.8649907912142943e-13,1.2129488290795102e-37
0.3,1.9306977288832455e-13,6.070447249981266e-39
0.3,1.9987196386572526e-13,2.733856307425615e-40
0.3,2.0691380811147902e-13,1.1038067103809569e-41
0.3,2.142037490358383e-13,3.980168097987388e-43
0.3,2.2175052752539295e-13,1.2766464490533248e-44
0.3,2.295631924236905e-13,3.627517846381288e-46
0.3,2.3765111138110775e-13,9.09209371443823e-48
0.3,2.4602398208697776e-13,2.0013087336292238e-49
0.3,2.5469184389745403e-13,3.850994519297876e-51
0.3,2.6366508987303554e-13,6.447377529535008e-53
0.3,2.7295447924020014e-13,9.345767680795603e-55
0.3,2.8257115029208324e-13,1.1669810246025273e-56
0.3,2.9252663374366474e-13,1.2486683932120637e-58
0.3,3.0283286655749455e-13,1.1386811154563376e-60
0.3,3.135022062565112e-13,8.800000747957237e-63
0.3,3.245474457411326e-13,5.730026475232109e-65
0.3,3.359818286283788e-13,3.124657335725702e-67
0.3,3.478190651314134e-13,1.41809778085054e-69
0.3,3.60073348498562e-13,5.321799596235011e-72
0.3,3.727593720314938e-13,1.6404046064885868e-74
0.3,3.858923467029899e-13,4.12451289822425e-77
0.3,3.9948801939541784e-13,8.398594076136321e-80
0.3,4.135626917817697e-13,1.3747570527557143e-82
0.3,4.2813323987193956e-13,1.795106733490841e-85
0.3,4.432171342476086e-13,1.8549891491354976e-88
0.3,4.58832461010084e-13,1.5045243977691083e-91
0.3,4.749979434661422e-13,9.496371919667104e-95
0.3,4.917329645779005e-13,4.623598307889474e-98
0.3,5.090575902036687e-13,1.7206577093027764e-101
0.3,5.269925931575656e-13,4.848295154259606e-105
0.3,5.455594781168514e-13,1.0242526541483132e-108
0.3,5.647805074067546e-13,1.6059867506561717e-112
0.3,5.846787276937577e-13,1.849403641236425e-116
0.3,6.052779976193355e-13,1.5472258108663218e-120
0.3,6.266030164072656e-13,9.298628639176575e-125
0.3,6.486793534788508e-13,3.967948529548131e-129
0.3,6.715334791115135e-13,1.1878332535150337e-133
0.3,6.951927961775591e-13,2.4635594597161485e-138
0.3,7.196856730011528e-13,3.4944065592364374e-143
0.3,7.450414773728917e-13,3.3448256486444e-148
0.3,7.712906117627992e-13,2.1308125997908363e-153
0.3,7.984645497739078e-13,8.905509507001149e-159
0.3,8.265958738801796e-13,2.405827936852944e-164
0.3,8.557183144940019e-13,4.137003980017601e-170
0.3,8.858667904100832e-13,4.456675068614785e-176
0.3,9.17077450674293e-13,2.9585861278140725e-182
0.3,9.49387717927582e-13,1.1898662079031117e-188
0.3,9.82836333277001e-13,2.8482898944544006e-195
0.3,1.0174634027476084e-12,3.9847739613133e-202
0.3,1.053310445370938e-12,3.1969676457788543e-209
0.3,1.0904204429677527e-12,1.4423806787192991e-216
0.3,1.1288378916846882e-12,3.586088163416554e-224
0.3,1.1686088553466497e-12,4.811089492395296e-232
0.3,1.2097810206889038e-12,3.408066554628617e-240
0.3,1.2524037545350691e-12,1.2463586979924265e-248
0.3,1.296528162989669e-12,2.2989646452434814e-257
0.3,1.342207152716012e-12,2.087869273774876e-266
0.3,1.3894954943731361e-12,9.105726896273741e-276
0.3,1.438449888287666e-12,1.858415510445883e-285
0.3,1.4891290324394055e-12,1.7281007583221458e-295
0.3,1.5415936928422733e-12,7.121396079298468e-306
0.3,1.595906776404731e-12,1.26380214e-316
0.3,1.6521334063573684e-12,0.0
0.3,1.7103410003378378e-12,0.0
0.3,1.7705993512268944e-12,0.0
0.3,1.8329807108324375e-12,0.0
0.3,1.8975598765218505e-12,0.0
0.3,1.9644142809066263e-12,0.0
0.3,2.03362408468667e-12,0.0
0.3,2.1052722727657024e-12,0.0
0.3,2.1794447537529877e-12,0.0
0.3,2.256230462970635e-12,0.0
